Category,Date,No,Item,Size,Location,Classification,Price,Quantity,OPEX,Notes
NON-APPAREL,01/03/2026,38,280ml Desk Mug,,,Cocoa,1300,2,,
NON-APPAREL,01/03/2026,39,280ml Desk Mug,,,Ginger,1300,0,,
NON-APPAREL,01/03/2026,40,280ml Desk Mug,,,Mint,1300,2,,
NON-APPAREL,01/03/2026,41,280ml Desk Mug,,,Cherry,1300,0,,
NON-APPAREL,01/03/2026,42,0.8L B1T1 Tumbler 2 way lid,,,(MBO-E080),2500,6,,
NON-APPAREL,01/03/2026,43,0.50L B1T1 Tumbler (MCX-A501) Push Button Lid,,,Opera Pink,1400,6,1,
NON-APPAREL,01/03/2026,44,0.50L B1T1 Tumbler (MCY-A050) screw lid,,,Sky Blue,1300,8,1,
NON-APPAREL,01/03/2026,45,0.50L B1T1 Tumbler (MCY-A050) screw lid,,,Rose Pink,1300,2,,
NON-APPAREL,01/03/2026,46,0.50L B1T1 Tumbler (MCY-A050) screw lid,,,Cream White,1300,2,,
NON-APPAREL,01/03/2026,47,Black Eco Bag,,,,50,,,
NON-APPAREL,01/03/2026,48,New Clappers,,,,18,344,,
NON-APPAREL,01/03/2026,49,College Keychain,,,,200,,,
NON-APPAREL,01/03/2026,50,New Freshman Kit,,,,850,1,4,
NON-APPAREL,01/03/2026,51,Black Lanyard,,,,180,980,,
NON-APPAREL,01/03/2026,52,College Long Sticker,,,,120,,,
NON-APPAREL,01/03/2026,53,White Tote Bag,,,,160,,,
NON-APPAREL,01/03/2026,54,Viva Sto.Tomas Tote Bag,,,,350,72,,
NON-APPAREL,01/03/2026,55,Black  Aquaflask (display included),,,,1200,1,,
NON-APPAREL,01/03/2026,56,Black UST Scarves,,,,490,45,,195
NON-APPAREL,01/03/2026,57,Yellow UST Scarves,,,,,27,,
NON-APPAREL,01/03/2026,58,UST Chibi Sticker Set 1,,,,130,164,,
NON-APPAREL,01/03/2026,59,UST Chibi Sticker Set 2,,,,130,164,,
NON-APPAREL,01/03/2026,60,1.75 Glossy Button Pin (typographic),,,,60,2,,
NON-APPAREL,01/03/2026,61,1.75 Glitter Button Pin (typographic),,,,60,2,,
NON-APPAREL,01/03/2026,62,1.75 Matte Button Pin (typographic),,,,60,2,,
NON-APPAREL,01/03/2026,63,2.25 Glossy Button Pin (main building),,,,75,186,,
NON-APPAREL,01/03/2026,64,2.25 Glitter Button Pin (main building),,,,75,118,,
NON-APPAREL,01/03/2026,65,2.25 Matte Button Pin (main building),,,,75,165,,
NON-APPAREL,01/03/2026,66,New Umbrella,,,,350,106,1,
NON-APPAREL,01/03/2026,67,Utensils ( display included),,,,250,53,,
NON-APPAREL,01/03/2026,68,Small Tiger (display Included),,,,750,28,,
NON-APPAREL,01/03/2026,69,Big Tiger (display Included),,,,850,8,,
NON-APPAREL,01/03/2026,70,Small Sticker,,,,25,2271,,
NON-APPAREL,01/03/2026,71,Medium Sticker,,,,30,4172,,
NON-APPAREL,01/03/2026,72,Large Sticker,,,,35,1925,,
NON-APPAREL,01/03/2026,73,Notelets,,,,50,135,70,
NON-APPAREL,01/03/2026,74,Bookmarks,,,,30,473,,
NON-APPAREL,01/03/2026,75,Pencil,,,,35,208,,
NON-APPAREL,01/03/2026,76,Yellow Notebook,,,,100,33,,
NON-APPAREL,01/03/2026,77,New Id Case,,,,40,338,,
NON-APPAREL,01/03/2026,78,Yellow Id Lanyard,,,,80,588,,
NON-APPAREL,01/03/2026,79,Rotating keychain,,,,200,0,,
NON-APPAREL,01/03/2026,80,Magnetic pin,,,,130,0,,
NON-APPAREL,01/03/2026,81,Insignia Pen,,,,150,438,,
NON-APPAREL,01/03/2026,82,Blanca Pen,,,,180,374,,
NON-APPAREL,01/03/2026,83,Picasso Pen,,,,245,473,,
NON-APPAREL,01/03/2026,84,Travel Mug,,,,500,250,,
NON-APPAREL,01/03/2026,85,Stainless Steel Tumbler,,,,900,231,1,
NON-APPAREL,01/03/2026,86,Powerbank,,,,1100,291,,
NON-APPAREL,01/03/2026,87,Paperweight,,,,330,18,,
NON-APPAREL,01/03/2026,88,Trucker Cap,,,,650,300,,
NON-APPAREL,01/03/2026,89,Yellow Double Canopy Umbrella,,,,500,200,,
NON-APPAREL,01/03/2026,90,Black Double Canopy Umbrella,,,,500,300,,
NON-APPAREL,01/03/2026,91,Arch Clicker,,,,215,500,,
NON-APPAREL,01/03/2026,92,UST Logo Clicker,,,,280,500,,
NON-APPAREL,01/03/2026,93,Ceramic Embossed Black Mug,,,,600,1500,2,
NON-APPAREL,01/03/2026,93,Generic Lanyard,,,,140,12,,97
NON-APPAREL,01/03/2026,94,UST College Lanyard (display included),,,,140,735,,251
NON-APPAREL,01/03/2026,95,White - Yellow Inside Mug,,,,170,35,,187
NON-APPAREL,01/03/2026,96,Yellow Oat Mug,,,,170,42,,128
NON-APPAREL,01/03/2026,97,Black Oat Mug,,,,200,25,,153
NON-APPAREL,01/03/2026,98,Artic Back Pack,,,,1750,5,,
NON-APPAREL,01/03/2026,99,Forward Back Pack,,,,1750,11,,
NON-APPAREL,01/03/2026,100,Black Laptop Bag,,,,1450,6,,
NON-APPAREL,01/03/2026,101,Yelow Laptop Bag,,,,1450,3,,
NON-APPAREL,01/03/2026,102,V. Volleyball Sticker (V1),,,,150,127,,
NON-APPAREL,01/03/2026,103,V. Volleyball Sticker (V2),,,,150,136,,
NON-APPAREL,01/03/2026,104,Varsity Long Sticker,,,,150,204,,
NON-APPAREL,01/03/2026,105,V. Basketball Sticker Pack (B2),,,,150,1,,
NON-APPAREL,01/03/2026,106,Varsity UST Keychain,,,,150,59,,
NON-APPAREL,01/03/2026,107,Varsity Lanyard V1,,,,280,61,,
NON-APPAREL,01/03/2026,108,Varsity Lanyard V2,,,,280,143,,
NON-APPAREL,01/03/2026,109,Old Scarves (UNIVERSITY OF STO.TOMAS),,,,500,12,,
NON-APPAREL,01/03/2026,110,New Scarves (GO USTE),,,,500,10,,
NON-APPAREL,01/03/2026,111,Arch,,,,350,379,,
NON-APPAREL,01/03/2026,112,Ballpen (display included),,,,40,103,,
NON-APPAREL,01/03/2026,113,UST Long Sticker,,,,120,94,,
NON-APPAREL,01/03/2026,114,Logo Sticker,,,,30,54,,
NON-APPAREL,01/03/2026,115,UST Keychain,,,,200,62,,
NON-APPAREL,01/03/2026,116,UST Yellow Cup,,,,380,100,,
NON-APPAREL,01/03/2026,117,UST Black  Cup,,,,,142,,
NON-APPAREL,01/03/2026,118,Yellow Click Pen,,,,50,70,,
NON-APPAREL,01/03/2026,119,Black Click Pen,,,,,0,,
NON-APPAREL,01/03/2026,120,Yellow Pen 1 line,,,,,0,,
NON-APPAREL,01/03/2026,121,Black Pen 1 line,,,,,252,,
NON-APPAREL,01/03/2026,122,Yellow Pen 2 lines,,,,,0,,
NON-APPAREL,01/03/2026,123,Black Pen 2 lines,,,,,408,,
NON-APPAREL,01/03/2026,124,White  Pen 1 lines,,,,,133,,
NON-APPAREL,01/03/2026,125,White  Pen 2 lines,,,,,129,,
NON-APPAREL,01/03/2026,126,Yellow Small Clock,,,,550,52,,
NON-APPAREL,01/03/2026,127,White Small Clock,,,,,50,,
NON-APPAREL,01/03/2026,128,Yellow Big Clock,,,,700,101,,
NON-APPAREL,01/03/2026,129,White Big Clock,,,,,110,,
NON-APPAREL,01/03/2026,130,Bamboo Pen,,,,60,70,,
NON-APPAREL,01/03/2026,131,Bamboo Notebook,,,,150,53,1,219
NON-APPAREL,01/03/2026,132,Kraft Notebook,,,,130,500,,
NON-APPAREL,01/03/2026,133,Black Wearable Blanket,,,,1100,29,,
NON-APPAREL,01/03/2026,134,Yellow Wearable Blanket,,,,1100,19,,
NON-APPAREL,01/03/2026,135,Tiger in a Box,,,,800,168,2,
NON-APPAREL,01/03/2026,136,UST Mystery Car Small  (1:32),,,,1000,92,,
NON-APPAREL,01/03/2026,137,UST Car Big (1:64),,,,1900,0,,
NON-APPAREL,01/03/2026,138,Tiger claw,,,,1200,35,,
NON-APPAREL,01/03/2026,139,Tiger Claw Keychain,,,,375,305,7,
NON-APPAREL,01/03/2026,140,Hair band (tiger ear),,,,250,123,,100
NON-APPAREL,01/03/2026,141,Ballpen w/ Box,,,,350,0,,
NON-APPAREL,01/03/2026,142,Small Handcrafted Sling Bag,,,,2100,20,,
NON-APPAREL,01/03/2026,143,Big Handcrafted Sling Bag,,,,2800,17,,
NON-APPAREL,01/03/2026,144,Small Handcrafted Tote Bag,,,,2800,18,,
NON-APPAREL,01/03/2026,145,Big Handcrafted Tote Bag,,,,3200,19,,
NON-APPAREL,01/03/2026,146,Canvass Bag,,,,2100,5,,
NON-APPAREL,01/03/2026,147,Leather Bag,,,,2500,5,,
APPAREL,01/04/2026,1,Black Oat Hoodie,Small,INSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,Small,OUTSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,Medium,INSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,Medium,OUTSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,Large,INSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,Large,OUTSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,XL,INSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,2XL,INSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,2XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,3XL,INSIDE,,1450,,,
APPAREL,01/04/2026,1,Black Oat Hoodie,3XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,2,Gray Oat Hoodie,Small,INSIDE,,1450,,,
APPAREL,01/04/2026,2,Gray Oat Hoodie,Small,OUTSIDE,,1450,,,
APPAREL,01/04/2026,2,Gray Oat Hoodie,Medium,INSIDE,,1450,,,
APPAREL,01/04/2026,2,Gray Oat Hoodie,Medium,OUTSIDE,,1450,,,
APPAREL,01/04/2026,2,Gray Oat Hoodie,Large,INSIDE,,1450,,,
APPAREL,01/04/2026,2,Gray Oat Hoodie,Large,OUTSIDE,,1450,,,
APPAREL,01/04/2026,2,Gray Oat Hoodie,XL,INSIDE,,1450,,,
APPAREL,01/04/2026,2,Gray Oat Hoodie,XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,2,Gray Oat Hoodie,2XL,INSIDE,,1450,,,
APPAREL,01/04/2026,2,Gray Oat Hoodie,2XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,3,Black Oat Shirt,XS,INSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,XS,OUTSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,Small,INSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,Medium,INSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,Large,INSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,XL,INSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,2XL,INSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,3XL,INSIDE,,375,,,
APPAREL,01/04/2026,3,Black Oat Shirt,3XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,XS,INSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,XS,OUTSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,Small,INSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,Medium,INSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,Large,INSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,XL,INSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,2XL,INSIDE,,375,,,
APPAREL,01/04/2026,4,Yellow Oat Shirt,2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),XS,INSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),XS,OUTSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),Small,INSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),Medium,INSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),Large,INSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),XL,INSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),2XL,INSIDE,,375,,,
APPAREL,01/04/2026,5,College of Science Shirt (blue/yellow),2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),XS,INSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),XS,OUTSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),Small,INSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),Medium,INSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),Large,INSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),XL,INSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),2XL,INSIDE,,375,,,
APPAREL,01/04/2026,6,CTHM Shirt (green/blue),2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),XS,INSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),XS,OUTSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),Small,INSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),Medium,INSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),Large,INSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),XL,INSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),2XL,INSIDE,,375,,,
APPAREL,01/04/2026,7,CICS Shirt (red/gray),2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),XS,INSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),XS,OUTSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),Small,INSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),Medium,INSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),Large,INSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),XL,INSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),2XL,INSIDE,,375,,,
APPAREL,01/04/2026,8,Engineering Shirt (black/gray),2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,9,Arts & Letters Shirt (blue/gray),Small,INSIDE,,375,,,
APPAREL,01/04/2026,9,Arts & Letters Shirt (blue/gray),Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,9,Arts & Letters Shirt (blue/gray),Medium,INSIDE,,375,,,
APPAREL,01/04/2026,9,Arts & Letters Shirt (blue/gray),Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,9,Arts & Letters Shirt (blue/gray),Large,INSIDE,,375,,,
APPAREL,01/04/2026,9,Arts & Letters Shirt (blue/gray),Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,9,Arts & Letters Shirt (blue/gray),XL,INSIDE,,375,,,
APPAREL,01/04/2026,9,Arts & Letters Shirt (blue/gray),XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,9,Arts & Letters Shirt (blue/gray),2XL,INSIDE,,375,,,
APPAREL,01/04/2026,9,Arts & Letters Shirt (blue/gray),2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),XS,INSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),XS,OUTSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),Small,INSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),Medium,INSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),Large,INSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),XL,INSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),2XL,INSIDE,,375,,,
APPAREL,01/04/2026,10,Architecture (maroon/yellow),2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),XS,INSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),XS,OUTSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),Small,INSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),Medium,INSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),Large,INSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),XL,INSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),2XL,INSIDE,,375,,,
APPAREL,01/04/2026,11,Commerce Shirt (black /yellow),2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),XS,INSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),XS,OUTSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),Small,INSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),Medium,INSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),Large,INSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),XL,INSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),2XL,INSIDE,,375,,,
APPAREL,01/04/2026,12,Pharmacy Shirt (violet/yellow),2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,13,Fine Arts Shirt (maroon/green),Small,INSIDE,,375,,,
APPAREL,01/04/2026,13,Fine Arts Shirt (maroon/green),Small,OUTSIDE,,375,,,
APPAREL,01/04/2026,13,Fine Arts Shirt (maroon/green),Medium,INSIDE,,375,,,
APPAREL,01/04/2026,13,Fine Arts Shirt (maroon/green),Medium,OUTSIDE,,375,,,
APPAREL,01/04/2026,13,Fine Arts Shirt (maroon/green),Large,INSIDE,,375,,,
APPAREL,01/04/2026,13,Fine Arts Shirt (maroon/green),Large,OUTSIDE,,375,,,
APPAREL,01/04/2026,13,Fine Arts Shirt (maroon/green),XL,INSIDE,,375,,,
APPAREL,01/04/2026,13,Fine Arts Shirt (maroon/green),XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,13,Fine Arts Shirt (maroon/green),2XL,INSIDE,,375,,,
APPAREL,01/04/2026,13,Fine Arts Shirt (maroon/green),2XL,OUTSIDE,,375,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,XS,INSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,XS,OUTSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,Small,INSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,Small,OUTSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,Medium,INSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,Medium,OUTSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,Large,INSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,Large,OUTSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,XL,INSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,2XL,INSIDE,,1450,,,
APPAREL,01/04/2026,14,Black Sporty Sweatshirt,2XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,XS,INSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,XS,OUTSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,Small,INSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,Small,OUTSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,Medium,INSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,Medium,OUTSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,Large,INSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,Large,OUTSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,XL,INSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,2XL,INSIDE,,1450,,,
APPAREL,01/04/2026,15,Gray and Black Sporty Sweatshirt,2XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,XS,INSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,XS,OUTSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,Small,INSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,Small,OUTSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,Medium,INSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,Medium,OUTSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,Large,INSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,Large,OUTSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,XL,INSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,2XL,INSIDE,,1450,,,
APPAREL,01/04/2026,16,Gray and White Sporty Sweatshirt,2XL,OUTSIDE,,1450,,,
APPAREL,01/04/2026,17,Black Happy Tiger,XS,INSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,XS,OUTSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,Small,INSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,Small,OUTSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,Medium,INSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,Medium,OUTSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,Large,INSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,Large,OUTSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,XL,INSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,XL,OUTSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,2XL,INSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,2XL,OUTSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,3XL,INSIDE,,500,,,
APPAREL,01/04/2026,17,Black Happy Tiger,3XL,OUTSIDE,,500,,,
APPAREL,01/04/2026,18,Yellow Happy Tiger,XS,INSIDE,,500,,,
APPAREL,01/04/2026,18,Yellow Happy Tiger,XS,OUTSIDE,,500,,,
APPAREL,01/04/2026,18,Yellow Happy Tiger,Small,INSIDE,,500,,,
APPAREL,01/04/2026,18,Yellow Happy Tiger,Small,OUTSIDE,,500,,,
APPAREL,01/04/2026,18,Yellow Happy Tiger,Medium,INSIDE,,500,,,
APPAREL,01/04/2026,18,Yellow Happy Tiger,Medium,OUTSIDE,,500,,,
APPAREL,01/04/2026,18,Yellow Happy Tiger,Large,INSIDE,,500,,,
APPAREL,01/04/2026,18,Yellow Happy Tiger,Large,OUTSIDE,,500,,,
