item_name,fsn_class,ordering_cost_scenario,safety_stock,reorder_point,eoq
MJ Sticker Medium,F,high_goods_value,36.48864081117482,81.06946272898304,15757.714119938662
MJ Sticker Medium,F,low_admin_cost,36.48864081117482,81.06946272898304,1245.7566834200466
MJ Sticker Small,F,high_goods_value,60.07338843530211,115.40489528461717,17555.185802817028
MJ Sticker Small,F,low_admin_cost,60.07338843530211,115.40489528461717,1387.8592971088347
Machete V2,S,high_goods_value,2.8825512599841017,9.046934821627937,5859.546545107882
Machete V2,S,low_admin_cost,2.8825512599841017,9.046934821627937,463.2378284577866
New GT Shirts,S,high_goods_value,5.543725783247825,16.1683833174944,8722.658834487172
New GT Shirts,S,low_admin_cost,5.543725783247825,16.1683833174944,689.5867292392286
New Keychain,S,high_goods_value,16.826371072618596,31.127740935632293,8924.995398158077
New Keychain,S,low_admin_cost,16.826371072618596,31.127740935632293,705.582839117522
New Tiger Plushie Big @850,F,high_goods_value,29.425845718935935,35.83680462304552,5975.588434862055
New Tiger Plushie Big @850,F,low_admin_cost,29.425845718935935,35.83680462304552,472.4117453481202
New Tiger Plushie Small @750,S,high_goods_value,8.985709449438884,13.177490271356692,4831.905864740566
New Tiger Plushie Small @750,S,low_admin_cost,8.985709449438884,13.177490271356692,381.9956993026417
New UST Keychain,S,high_goods_value,2.5420221062569635,5.648871421325457,4159.865382437273
New UST Keychain,S,low_admin_cost,2.5420221062569635,5.648871421325457,328.8662342047295
Notelet,F,high_goods_value,71.10856956842511,108.04555586979498,14343.327368501354
Notelet,F,low_admin_cost,71.10856956842511,108.04555586979498,1133.9395927473386
"Oversized shirt (V,B) @650",F,high_goods_value,12.223847194824424,21.88960061948196,8319.730764874546
"Oversized shirt (V,B) @650",F,low_admin_cost,12.223847194824424,21.88960061948196,657.732468409459
Paper Bag  @ 130,S,high_goods_value,0.8734466970781178,1.8597480669411315,2343.8186180431526
Paper Bag  @ 130,S,low_admin_cost,0.8734466970781178,1.8597480669411315,185.29513138311464
Paper Bag @80,S,high_goods_value,0.17468933941562362,0.37194961338822635,1048.187551374821
Paper Bag @80,S,low_admin_cost,0.17468933941562362,0.37194961338822635,82.86650193447979
Paper Bag BIG @130,S,high_goods_value,0.21836167426952946,0.46493701673528287,1171.9093090215763
Paper Bag BIG @130,S,low_admin_cost,0.21836167426952946,0.46493701673528287,92.64756569155732
Paper Bag SMALL @80,S,high_goods_value,0.043672334853905904,0.09298740334705659,524.0937756874105
Paper Bag SMALL @80,S,low_admin_cost,0.043672334853905904,0.09298740334705659,41.43325096723989
Pen @40,F,high_goods_value,103.75715176775877,131.7187956033752,12479.596147311819
Pen @40,F,low_admin_cost,103.75715176775877,131.7187956033752,986.5987026141885
Pen with BOX,S,high_goods_value,0.3930510136851531,0.8368866301235093,1572.2813270622314
Pen with BOX,S,low_admin_cost,0.3930510136851531,0.8368866301235093,124.29975290171969
Pencil,S,high_goods_value,27.373911676632563,32.30541852594763,5240.937756874105
Pencil,S,low_admin_cost,27.373911676632563,32.30541852594763,414.33250967239894
Picasso Pen,S,high_goods_value,1.7008966611431573,3.5255541953897325,3187.9379811139
Picasso Pen,S,low_admin_cost,1.7008966611431573,3.5255541953897325,252.02862649196928
Polo Shirt @800,S,high_goods_value,4.150911196690621,9.674198867923497,6289.125308248926
Polo Shirt @800,S,low_admin_cost,4.150911196690621,9.674198867923497,497.19901160687874
Poloshirt 123456 @860,S,high_goods_value,2.5607895309639903,5.552570352881799,4628.670898402076
Poloshirt 123456 @860,S,low_admin_cost,2.5607895309639903,5.552570352881799,365.92856445720975
Poloshirt @800,S,high_goods_value,12.089740896122844,26.204809389273528,10053.861802454674
Poloshirt @800,S,low_admin_cost,12.089740896122844,26.204809389273528,794.8275644080652
Powerbank,S,high_goods_value,7.733042431784211,10.987836952332156,4257.757961315187
Powerbank,S,low_admin_cost,7.733042431784211,10.987836952332156,336.60532208677694
Pure Black Laptop Bag,S,high_goods_value,0.7146790102957729,1.0598844897478277,1386.6217941457576
Pure Black Laptop Bag,S,low_admin_cost,0.7146790102957729,1.0598844897478277,109.62207806824317
"QUIANA SUBLI SHIRT (B&Y), 2 TONED",F,high_goods_value,24.646335649581733,48.96414386875982,13196.344082466823
"QUIANA SUBLI SHIRT (B&Y), 2 TONED",F,low_admin_cost,24.646335649581733,48.96414386875982,1043.2626021970007
Quiana Black Subli Shirt,S,high_goods_value,5.348214257991499,10.756433436073692,6223.268778199627
Quiana Black Subli Shirt,S,low_admin_cost,5.348214257991499,10.756433436073692,491.9925957631012
Quiana Yelloow Subli Shirt,S,high_goods_value,6.5657366803074755,14.236969557019805,7411.805255324585
Quiana Yelloow Subli Shirt,S,low_admin_cost,6.5657366803074755,14.236969557019805,585.9546545107881
S88 UAAP Poloshirt,S,high_goods_value,2.4680343561381672,4.961185041069674,4225.379103870867
S88 UAAP Poloshirt,S,low_admin_cost,2.4680343561381672,4.961185041069674,334.04554864782824
SM Tiger Plushie Big V2,S,high_goods_value,0.1310170045617177,0.2789622100411697,907.7570474212013
