sku,method,fold,origin,n_train,horizon,actual_30d,pred_30d,abs_error,naive_scale
321,calendar_logistic_hurdle,9,731,731,30,2.0,35.97558513778189,33.97558513778189,4.826086956521739
321,calendar_logistic_hurdle,10,761,761,30,11.0,10.201766890091895,0.7982331099081055,6.083333333333333
321,calendar_logistic_hurdle,11,791,791,30,0.0,22.699652580514424,22.699652580514424,6.2
323,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,1.0
323,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.9333333333333333
323,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.875
323,calendar_logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.8235294117647058
323,calendar_logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.7777777777777778
323,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.7368421052631579
323,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.7
323,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.6666666666666666
323,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,0.6363636363636364
323,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,0.6086956521739131
323,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,0.5833333333333334
323,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,0.56
324,calendar_logistic_hurdle,0,461,461,30,39.0,39.96962791279574,0.9696279127957368,15.0
324,calendar_logistic_hurdle,1,491,491,30,0.0,39.02887943639067,39.02887943639067,15.666666666666666
324,calendar_logistic_hurdle,2,521,521,30,0.0,4.496623328936082,4.496623328936082,17.125
324,calendar_logistic_hurdle,3,551,551,30,0.0,1.7679750300008896,1.7679750300008896,16.11764705882353
324,calendar_logistic_hurdle,4,581,581,30,0.0,0.0,0.0,15.222222222222221
324,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,14.421052631578947
324,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,13.7
324,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,13.047619047619047
324,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,12.454545454545455
324,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,11.91304347826087
324,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,11.416666666666666
324,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,10.96
325,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,14.428571428571429
325,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,13.466666666666667
325,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,12.625
325,calendar_logistic_hurdle,3,551,551,30,0.0,0.0,0.0,11.882352941176471
325,calendar_logistic_hurdle,4,581,581,30,0.0,0.0,0.0,11.222222222222221
325,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,10.631578947368421
325,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,10.1
325,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,9.619047619047619
325,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,9.181818181818182
325,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,8.782608695652174
325,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,8.416666666666666
325,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,8.08
326,calendar_logistic_hurdle,0,461,461,30,0.0,1.3854084241579234,1.3854084241579234,7.428571428571429
326,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,6.933333333333334
326,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,6.5
326,calendar_logistic_hurdle,3,551,551,30,0.0,0.0,0.0,6.117647058823529
326,calendar_logistic_hurdle,4,581,581,30,0.0,0.0,0.0,5.777777777777778
326,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,5.473684210526316
326,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,5.2
326,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,4.9523809523809526
326,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,4.7272727272727275
326,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,4.521739130434782
326,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,4.333333333333333
326,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,4.16
327,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.9285714285714286
327,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.8666666666666667
327,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.8125
327,calendar_logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.7647058823529411
327,calendar_logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.7222222222222222
327,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.6842105263157895
327,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.65
327,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.6190476190476191
327,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,0.5909090909090909
327,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,0.5652173913043478
327,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,0.5416666666666666
327,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,0.52
335,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,4.857142857142857
335,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,4.533333333333333
335,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,4.25
335,calendar_logistic_hurdle,3,551,551,30,0.0,0.0,0.0,4.0
335,calendar_logistic_hurdle,4,581,581,30,0.0,0.0,0.0,3.7777777777777777
335,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,3.5789473684210527
335,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,3.4
335,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,3.238095238095238
335,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,3.090909090909091
335,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,2.9565217391304346
335,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,2.8333333333333335
335,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,2.72
336,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.7142857142857143
336,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.6666666666666666
336,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.625
336,calendar_logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.5882352941176471
336,calendar_logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.5555555555555556
336,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.5263157894736842
336,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.5
336,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.47619047619047616
336,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,0.45454545454545453
336,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,0.43478260869565216
336,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,0.4166666666666667
336,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,0.4
337,calendar_logistic_hurdle,0,461,461,30,4.0,3.579602498481376,0.4203975015186239,0.14285714285714285
337,calendar_logistic_hurdle,1,491,491,30,3.0,5.103554941590542,2.1035549415905423,0.26666666666666666
337,calendar_logistic_hurdle,2,521,521,30,0.0,3.001746846922143,3.001746846922143,0.3125
337,calendar_logistic_hurdle,3,551,551,30,0.0,0.7291744355335128,0.7291744355335128,0.47058823529411764
337,calendar_logistic_hurdle,4,581,581,30,1.0,0.17930418280485197,0.8206958171951481,0.4444444444444444
337,calendar_logistic_hurdle,5,611,611,30,5.0,1.5375833942670734,3.4624166057329266,0.47368421052631576
337,calendar_logistic_hurdle,6,641,641,30,1.0,11.558546837175905,10.558546837175905,0.65
337,calendar_logistic_hurdle,7,671,671,30,0.0,3.041696757225796,3.041696757225796,0.8095238095238095
337,calendar_logistic_hurdle,8,701,701,30,0.0,0.78869804562819,0.78869804562819,0.8181818181818182
337,calendar_logistic_hurdle,9,731,731,30,2.0,0.2206187378969253,1.7793812621030747,0.782608695652174
337,calendar_logistic_hurdle,10,761,761,30,0.0,3.409908175401414,3.409908175401414,0.8333333333333334
337,calendar_logistic_hurdle,11,791,791,30,0.0,0.591534652828713,0.591534652828713,0.88
339,calendar_logistic_hurdle,0,461,461,30,5.0,6.759639598043157,1.7596395980431572,0.6428571428571429
339,calendar_logistic_hurdle,1,491,491,30,2.0,3.548924955779566,1.5489249557795661,0.8666666666666667
339,calendar_logistic_hurdle,2,521,521,30,0.0,3.9703560816808348,3.9703560816808348,1.0
339,calendar_logistic_hurdle,3,551,551,30,4.0,1.02551280320641,2.97448719679359,1.0588235294117647
339,calendar_logistic_hurdle,4,581,581,30,0.0,2.8617713290226443,2.8617713290226443,1.2222222222222223
339,calendar_logistic_hurdle,5,611,611,30,1.0,1.227146428965079,0.22714642896507908,1.368421052631579
339,calendar_logistic_hurdle,6,641,641,30,0.0,2.51950113070424,2.51950113070424,1.35
339,calendar_logistic_hurdle,7,671,671,30,1.0,0.673813664538383,0.326186335461617,1.3333333333333333
339,calendar_logistic_hurdle,8,701,701,30,2.0,2.3460193237027713,0.34601932370277133,1.3181818181818181
339,calendar_logistic_hurdle,9,731,731,30,5.0,5.950378177415789,0.9503781774157893,1.3043478260869565
339,calendar_logistic_hurdle,10,761,761,30,4.0,5.0033540133196,1.0033540133196004,1.375
339,calendar_logistic_hurdle,11,791,791,30,0.0,4.1671784450197356,4.1671784450197356,1.36
340,calendar_logistic_hurdle,0,461,461,30,123.0,93.80838302097207,29.191616979027927,12.928571428571429
340,calendar_logistic_hurdle,1,491,491,30,3.0,94.70747370477713,91.70747370477713,12.466666666666667
340,calendar_logistic_hurdle,2,521,521,30,0.0,100.13198538404546,100.13198538404546,19.1875
340,calendar_logistic_hurdle,3,551,551,30,0.0,27.31633534829856,27.31633534829856,18.235294117647058
340,calendar_logistic_hurdle,4,581,581,30,0.0,0.6118910131106082,0.6118910131106082,17.22222222222222
340,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,16.31578947368421
340,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,15.5
340,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,14.761904761904763
340,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,14.090909090909092
340,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,13.478260869565217
340,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,12.916666666666666
340,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,12.4
341,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
341,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
341,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
341,calendar_logistic_hurdle,3,551,551,30,2.0,0.0,2.0,0.0
341,calendar_logistic_hurdle,4,581,581,30,10.0,2.1645963550134524,7.835403644986547,0.1111111111111111
341,calendar_logistic_hurdle,5,611,611,30,3.0,6.700225927838161,3.7002259278381606,0.5263157894736842
341,calendar_logistic_hurdle,6,641,641,30,2.0,8.455860678909108,6.455860678909108,0.85
341,calendar_logistic_hurdle,7,671,671,30,9.0,8.103560341949793,0.8964396580502072,0.8571428571428571
341,calendar_logistic_hurdle,8,701,701,30,45.0,6.965295045805268,38.03470495419473,1.1363636363636365
341,calendar_logistic_hurdle,9,731,731,30,7.0,23.918234826649236,16.918234826649236,2.652173913043478
341,calendar_logistic_hurdle,10,761,761,30,5.0,11.694656443339955,6.694656443339955,4.125
341,calendar_logistic_hurdle,11,791,791,30,0.0,20.435151433967043,20.435151433967043,4.04
342,calendar_logistic_hurdle,0,461,461,30,9.0,0.35804315055902763,8.641956849440973,0.07142857142857142
342,calendar_logistic_hurdle,1,491,491,30,19.0,13.4561281373427,5.5438718626573,0.6
342,calendar_logistic_hurdle,2,521,521,30,5.0,16.6409216849779,11.6409216849779,1.1875
342,calendar_logistic_hurdle,3,551,551,30,0.0,15.278732186621012,15.278732186621012,1.9411764705882353
342,calendar_logistic_hurdle,4,581,581,30,0.0,2.1304153279581373,2.1304153279581373,2.111111111111111
342,calendar_logistic_hurdle,5,611,611,30,0.0,0.3858048794163053,0.3858048794163053,2.0
342,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,1.9
342,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,1.8095238095238095
342,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,1.7272727272727273
342,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,1.6521739130434783
342,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,1.5833333333333333
342,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,1.52
343,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,4.428571428571429
343,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,4.133333333333334
343,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,3.875
343,calendar_logistic_hurdle,3,551,551,30,0.0,0.0,0.0,3.6470588235294117
343,calendar_logistic_hurdle,4,581,581,30,0.0,0.0,0.0,3.4444444444444446
343,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,3.263157894736842
343,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,3.1
343,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,2.9523809523809526
343,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,2.8181818181818183
343,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,2.6956521739130435
343,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,2.5833333333333335
343,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,2.48
345,calendar_logistic_hurdle,0,461,461,30,3.0,0.0,3.0,0.0
345,calendar_logistic_hurdle,1,491,491,30,23.0,6.5882237428694514,16.411776257130548,0.2
345,calendar_logistic_hurdle,2,521,521,30,9.0,15.233677287296599,6.233677287296599,1.4375
345,calendar_logistic_hurdle,3,551,551,30,12.0,12.587927516102159,0.5879275161021589,2.176470588235294
345,calendar_logistic_hurdle,4,581,581,30,4.0,7.554419502473189,3.5544195024731886,2.2222222222222223
345,calendar_logistic_hurdle,5,611,611,30,0.0,3.455652324699646,3.455652324699646,2.526315789473684
345,calendar_logistic_hurdle,6,641,641,30,3.0,0.8689177296159494,2.1310822703840504,2.6
345,calendar_logistic_hurdle,7,671,671,30,10.0,14.295524805889226,4.295524805889226,2.619047619047619
345,calendar_logistic_hurdle,8,701,701,30,6.0,18.116216306076527,12.116216306076527,2.8181818181818183
345,calendar_logistic_hurdle,9,731,731,30,13.0,13.955546986938314,0.9555469869383142,2.869565217391304
345,calendar_logistic_hurdle,10,761,761,30,9.0,14.099706374383423,5.099706374383423,3.0416666666666665
345,calendar_logistic_hurdle,11,791,791,30,0.0,9.93863521146422,9.93863521146422,3.08
346,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
346,calendar_logistic_hurdle,1,491,491,30,49.0,0.0,49.0,0.0
346,calendar_logistic_hurdle,2,521,521,30,80.0,131.95747080500377,51.957470805003766,3.0625
346,calendar_logistic_hurdle,3,551,551,30,24.0,93.06593214442199,69.06593214442199,4.705882352941177
346,calendar_logistic_hurdle,4,581,581,30,0.0,37.528035284328375,37.528035284328375,7.555555555555555
346,calendar_logistic_hurdle,5,611,611,30,0.0,6.351999405178505,6.351999405178505,8.421052631578947
346,calendar_logistic_hurdle,6,641,641,30,0.0,0.6739550060229327,0.6739550060229327,8.0
346,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,7.619047619047619
346,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,7.2727272727272725
346,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,6.956521739130435
346,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,6.666666666666667
346,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,6.4
347,calendar_logistic_hurdle,0,461,461,30,5.0,2.9150474498731707,2.0849525501268293,0.07142857142857142
347,calendar_logistic_hurdle,1,491,491,30,5.0,7.208188672007558,2.208188672007558,0.3333333333333333
347,calendar_logistic_hurdle,2,521,521,30,5.0,5.008770803360521,0.008770803360521384,0.3125
347,calendar_logistic_hurdle,3,551,551,30,1.0,6.3823283264867205,5.3823283264867205,0.29411764705882354
347,calendar_logistic_hurdle,4,581,581,30,14.0,2.944590795134826,11.055409204865175,0.5
347,calendar_logistic_hurdle,5,611,611,30,1.0,6.399804582215617,5.399804582215617,1.1578947368421053
347,calendar_logistic_hurdle,6,641,641,30,1.0,6.842044064442969,5.842044064442969,1.75
347,calendar_logistic_hurdle,7,671,671,30,2.0,10.635066051044193,8.635066051044193,1.6666666666666667
347,calendar_logistic_hurdle,8,701,701,30,3.0,5.527166325461985,2.5271663254619847,1.6363636363636365
347,calendar_logistic_hurdle,9,731,731,30,4.0,4.626819941283252,0.6268199412832516,1.608695652173913
347,calendar_logistic_hurdle,10,761,761,30,2.0,6.2363052020941065,4.2363052020941065,1.5833333333333333
347,calendar_logistic_hurdle,11,791,791,30,0.0,3.906740466882925,3.906740466882925,1.6
349,calendar_logistic_hurdle,0,461,461,30,4.0,0.0,4.0,0.0
349,calendar_logistic_hurdle,1,491,491,30,23.0,12.418905672328943,10.581094327671057,0.26666666666666666
349,calendar_logistic_hurdle,2,521,521,30,23.0,17.7400195971164,5.259980402883599,1.4375
349,calendar_logistic_hurdle,3,551,551,30,6.0,19.651490902221568,13.651490902221568,1.3529411764705883
349,calendar_logistic_hurdle,4,581,581,30,74.0,17.520488046122217,56.47951195387778,2.2222222222222223
349,calendar_logistic_hurdle,5,611,611,30,146.0,22.200861762618942,123.79913823738106,5.684210526315789
349,calendar_logistic_hurdle,6,641,641,30,7.0,116.40392507015537,109.40392507015537,9.0
349,calendar_logistic_hurdle,7,671,671,30,8.0,126.53078701271338,118.53078701271338,15.19047619047619
349,calendar_logistic_hurdle,8,701,701,30,3.0,86.74079737506419,83.74079737506419,14.545454545454545
349,calendar_logistic_hurdle,9,731,731,30,3.0,6.3748090569599,3.3748090569599,14.130434782608695
349,calendar_logistic_hurdle,10,761,761,30,11.0,5.3367168854954,5.6632831145046,13.541666666666666
349,calendar_logistic_hurdle,11,791,791,30,1.0,6.2170171487014,5.2170171487014,13.32
350,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
350,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
350,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
350,calendar_logistic_hurdle,3,551,551,30,1.0,0.0,1.0,0.0
350,calendar_logistic_hurdle,4,581,581,30,180.0,8.158370136994883,171.84162986300512,0.05555555555555555
350,calendar_logistic_hurdle,5,611,611,30,292.0,64.88412056032574,227.11587943967425,9.473684210526315
350,calendar_logistic_hurdle,6,641,641,30,53.0,274.0282182953449,221.0282182953449,14.6
350,calendar_logistic_hurdle,7,671,671,30,37.0,164.96701269818857,127.96701269818857,25.285714285714285
350,calendar_logistic_hurdle,8,701,701,30,45.0,109.85281792440296,64.85281792440296,24.863636363636363
350,calendar_logistic_hurdle,9,731,731,30,77.0,51.32000393372272,25.679996066277283,24.130434782608695
350,calendar_logistic_hurdle,10,761,761,30,211.0,59.4926177444849,151.5073822555151,24.458333333333332
350,calendar_logistic_hurdle,11,791,791,30,10.0,120.40591039157697,110.40591039157697,28.84
351,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
351,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
351,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
351,calendar_logistic_hurdle,3,551,551,30,15.0,0.0,15.0,0.0
351,calendar_logistic_hurdle,4,581,581,30,52.0,13.209482529135904,38.790517470864096,0.8333333333333334
351,calendar_logistic_hurdle,5,611,611,30,9.0,16.537439521977888,7.537439521977888,2.736842105263158
351,calendar_logistic_hurdle,6,641,641,30,0.0,15.817056102113686,15.817056102113686,4.75
351,calendar_logistic_hurdle,7,671,671,30,0.0,3.033208384653171,3.033208384653171,4.9523809523809526
351,calendar_logistic_hurdle,8,701,701,30,1.0,0.6390208211651787,0.36097917883482133,4.7272727272727275
351,calendar_logistic_hurdle,9,731,731,30,24.0,3.0516255728181885,20.94837442718181,4.565217391304348
351,calendar_logistic_hurdle,10,761,761,30,267.0,42.066309362888894,224.9336906371111,5.333333333333333
351,calendar_logistic_hurdle,11,791,791,30,0.0,52.96306269889089,52.96306269889089,14.84
352,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
352,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
352,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
352,calendar_logistic_hurdle,3,551,551,30,45.0,0.0,45.0,0.0
352,calendar_logistic_hurdle,4,581,581,30,52.0,50.82095372582054,1.1790462741794627,2.5
352,calendar_logistic_hurdle,5,611,611,30,39.0,23.172903064027313,15.827096935972687,2.736842105263158
352,calendar_logistic_hurdle,6,641,641,30,79.0,53.46143648759418,25.538563512405823,3.25
352,calendar_logistic_hurdle,7,671,671,30,26.0,58.73368849855994,32.73368849855994,5.0
352,calendar_logistic_hurdle,8,701,701,30,27.0,45.87651452304198,18.876514523041983,7.181818181818182
352,calendar_logistic_hurdle,9,731,731,30,92.0,47.41486773100892,44.58513226899108,6.913043478260869
352,calendar_logistic_hurdle,10,761,761,30,117.0,51.71246366530693,65.28753633469307,9.333333333333334
352,calendar_logistic_hurdle,11,791,791,30,6.0,75.00944853160635,69.00944853160635,9.96
353,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,13.785714285714286
353,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,12.866666666666667
353,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,12.0625
353,calendar_logistic_hurdle,3,551,551,30,0.0,0.0,0.0,11.352941176470589
353,calendar_logistic_hurdle,4,581,581,30,0.0,0.0,0.0,10.722222222222221
353,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,10.157894736842104
353,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,9.65
353,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,9.19047619047619
353,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,8.772727272727273
353,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,8.391304347826088
353,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,8.041666666666666
353,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,7.72
354,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
354,calendar_logistic_hurdle,1,491,491,30,7.0,0.0,7.0,0.0
354,calendar_logistic_hurdle,2,521,521,30,19.0,18.8718120195683,0.12818798043170077,0.4375
354,calendar_logistic_hurdle,3,551,551,30,23.0,17.394851338116673,5.605148661883327,1.1176470588235294
354,calendar_logistic_hurdle,4,581,581,30,0.0,15.629863598944192,15.629863598944192,1.2777777777777777
354,calendar_logistic_hurdle,5,611,611,30,36.0,3.5722534973799096,32.42774650262009,2.4210526315789473
354,calendar_logistic_hurdle,6,641,641,30,15.0,52.65419210220419,37.65419210220419,4.1
354,calendar_logistic_hurdle,7,671,671,30,23.0,42.489516223654604,19.489516223654604,4.904761904761905
354,calendar_logistic_hurdle,8,701,701,30,69.0,36.16886210576865,32.83113789423135,5.045454545454546
354,calendar_logistic_hurdle,9,731,731,30,63.0,36.027559877828125,26.972440122171875,6.826086956521739
354,calendar_logistic_hurdle,10,761,761,30,190.0,46.08209245608907,143.91790754391093,6.791666666666667
354,calendar_logistic_hurdle,11,791,791,30,0.0,26.113798883533043,26.113798883533043,11.6
355,calendar_logistic_hurdle,0,461,461,30,13.0,31.700628404111654,18.700628404111654,28.571428571428573
355,calendar_logistic_hurdle,1,491,491,30,21.0,17.556217873087746,3.4437821269122537,26.8
355,calendar_logistic_hurdle,2,521,521,30,2.0,21.29978500160049,19.29978500160049,25.625
355,calendar_logistic_hurdle,3,551,551,30,0.0,8.56866716998421,8.56866716998421,25.235294117647058
355,calendar_logistic_hurdle,4,581,581,30,43.0,1.3133980551774784,41.68660194482252,23.944444444444443
355,calendar_logistic_hurdle,5,611,611,30,2.0,38.32228031543552,36.32228031543552,24.94736842105263
355,calendar_logistic_hurdle,6,641,641,30,0.0,71.77962383214033,71.77962383214033,25.75
355,calendar_logistic_hurdle,7,671,671,30,0.0,20.32467792291389,20.32467792291389,24.61904761904762
355,calendar_logistic_hurdle,8,701,701,30,0.0,0.662575109126236,0.662575109126236,23.5
355,calendar_logistic_hurdle,9,731,731,30,3.0,0.0,3.0,22.47826086956522
355,calendar_logistic_hurdle,10,761,761,30,0.0,13.449341427162002,13.449341427162002,21.666666666666668
355,calendar_logistic_hurdle,11,791,791,30,0.0,3.3240371719580226,3.3240371719580226,20.92
356,calendar_logistic_hurdle,0,461,461,30,77.0,52.16817440937216,24.831825590627837,28.571428571428573
356,calendar_logistic_hurdle,1,491,491,30,76.0,66.77434020539191,9.225659794608092,29.133333333333333
356,calendar_logistic_hurdle,2,521,521,30,75.0,58.150582485407725,16.849417514592275,27.375
356,calendar_logistic_hurdle,3,551,551,30,0.0,64.79376764020701,64.79376764020701,25.823529411764707
356,calendar_logistic_hurdle,4,581,581,30,0.0,6.757602369181246,6.757602369181246,28.555555555555557
356,calendar_logistic_hurdle,5,611,611,30,0.0,2.485072941631028,2.485072941631028,27.05263157894737
356,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,25.7
356,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,24.476190476190474
356,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,23.363636363636363
356,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,22.347826086956523
356,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,21.416666666666668
356,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,20.56
357,calendar_logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.21428571428571427
357,calendar_logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.2
357,calendar_logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.1875
357,calendar_logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.17647058823529413
357,calendar_logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.16666666666666666
357,calendar_logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.15789473684210525
357,calendar_logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.15
357,calendar_logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.14285714285714285
357,calendar_logistic_hurdle,8,701,701,30,0.0,0.0,0.0,0.13636363636363635
357,calendar_logistic_hurdle,9,731,731,30,0.0,0.0,0.0,0.13043478260869565
357,calendar_logistic_hurdle,10,761,761,30,0.0,0.0,0.0,0.125
357,calendar_logistic_hurdle,11,791,791,30,0.0,0.0,0.0,0.12
358,calendar_logistic_hurdle,0,461,461,30,28.0,37.815132651427795,9.815132651427795,154.64285714285714
